Session,Sample,Sample_Id,Label,Label_Id,PlayCount,Time
5,2064,static/images/2064_4.jpg,edbinker,static/audios/microsoft_synth/edbinker_1.wav,2,12.671
5,2005,static/images/2005_5.jpg,gassprockser,static/audios/ibm_synth/gassprockser_2.wav,1,12.078
5,2038,static/images/2038_7.jpg,blicketfoom,static/audios/microsoft_synth/blicketfoom_0.wav,1,7.841
5,2006,static/images/2006_5.jpg,jickmanu,static/audios/ibm_synth/jickmanu_0.wav,1,6.588
5,2028,static/images/2028_3.jpg,juffmodi,static/audios/google_synth/juffmodi_2.wav,1,6.508
5,2021,static/images/2021_6.jpg,tannindunch,static/audios/google_synth/tannindunch_5.wav,1,6.531
5,2010,static/images/2010_6.jpg,negacvack,static/audios/google_synth/negacvack_0.wav,1,5.857
5,2037,static/images/2037_6.jpg,tulverdax,static/audios/google_synth/tulverdax_1.wav,1,5.241
5,2047,static/images/2047_1.jpg,poipmodi,static/audios/google_synth/poipmodi_1.wav,1,5.989
5,2013,static/images/2013_1.jpg,foteratch,static/audios/google_synth/foteratch_0.wav,1,8.342
5,2005,static/images/2005_4.jpg,gassprockser,static/audios/ibm_synth/gassprockser_1.wav,1,6.257
5,2047,static/images/2047_3.jpg,poipmodi,static/audios/ibm_synth/poipmodi_0.wav,1,5.605
5,2064,static/images/2064_0.jpg,edbinker,static/audios/ibm_synth/edbinker_3.wav,1,8.33
5,2037,static/images/2037_2.jpg,tulverdax,static/audios/ibm_synth/tulverdax_0.wav,1,4.674
5,2038,static/images/2038_9.jpg,blicketfoom,static/audios/ibm_synth/blicketfoom_0.wav,1,5.276
5,2028,static/images/2028_7.jpg,juffmodi,static/audios/ibm_synth/juffmodi_0.wav,1,4.502
5,2021,static/images/2021_4.jpg,tannindunch,static/audios/google_synth/tannindunch_4.wav,1,4.61
5,2006,static/images/2006_3.jpg,jickmanu,static/audios/google_synth/jickmanu_3.wav,1,5.555
5,2010,static/images/2010_8.jpg,negacvack,static/audios/ibm_synth/negacvack_3.wav,1,5.113
5,2013,static/images/2013_0.jpg,foteratch,static/audios/microsoft_synth/foteratch_1.wav,1,4.435
5,2037,static/images/2037_0.jpg,tulverdax,static/audios/ibm_synth/tulverdax_2.wav,1,4.681
5,2064,static/images/2064_1.jpg,edbinker,static/audios/ibm_synth/edbinker_0.wav,1,4.648
5,2005,static/images/2005_2.jpg,gassprockser,static/audios/google_synth/gassprockser_3.wav,1,5.171
5,2013,static/images/2013_7.jpg,foteratch,static/audios/ibm_synth/foteratch_2.wav,1,4.663
5,2006,static/images/2006_0.jpg,jickmanu,static/audios/google_synth/jickmanu_0.wav,1,4.135
5,2038,static/images/2038_5.jpg,blicketfoom,static/audios/ibm_synth/blicketfoom_3.wav,1,4.204
5,2021,static/images/2021_5.jpg,tannindunch,static/audios/google_synth/tannindunch_3.wav,1,4.71
5,2010,static/images/2010_0.jpg,negacvack,static/audios/ibm_synth/negacvack_2.wav,1,5.072
5,2047,static/images/2047_5.jpg,poipmodi,static/audios/google_synth/poipmodi_3.wav,1,5.442
5,2028,static/images/2028_8.jpg,juffmodi,static/audios/google_synth/juffmodi_5.wav,1,5.389
1,2032,static/images/2032_2.jpg,wisorel,static/audios/ibm_synth/wisorel_1.wav,1,8.759
1,2034,static/images/2034_1.jpg,pentzebants,static/audios/google_synth/pentzebants_3.wav,1,10.538
