Session,Sample,Sample_Id,Label,Label_Id,PlayCount,Time
6,2047,static/images/2047_3.jpg,poipmodi,static/audios/ibm_synth/poipmodi_0.wav,1,2.932
6,2064,static/images/2064_0.jpg,edbinker,static/audios/ibm_synth/edbinker_3.wav,1,2.212
6,2013,static/images/2013_0.jpg,foteratch,static/audios/microsoft_synth/foteratch_1.wav,1,1.867
6,2005,static/images/2005_4.jpg,gassprockser,static/audios/ibm_synth/gassprockser_1.wav,1,1.827
6,2037,static/images/2037_2.jpg,tulverdax,static/audios/ibm_synth/tulverdax_0.wav,4,6.733
6,2038,static/images/2038_9.jpg,blicketfoom,static/audios/ibm_synth/blicketfoom_0.wav,2,4.552
6,2028,static/images/2028_7.jpg,juffmodi,static/audios/ibm_synth/juffmodi_0.wav,2,4.36
6,2021,static/images/2021_4.jpg,tannindunch,static/audios/google_synth/tannindunch_4.wav,1,3.213
6,2010,static/images/2010_8.jpg,negacvack,static/audios/ibm_synth/negacvack_3.wav,3,6.538
6,2006,static/images/2006_0.jpg,jickmanu,static/audios/google_synth/jickmanu_0.wav,1,2.204
6,2028,static/images/2028_8.jpg,juffmodi,static/audios/google_synth/juffmodi_5.wav,1,2.225
6,2038,static/images/2038_5.jpg,blicketfoom,static/audios/ibm_synth/blicketfoom_3.wav,1,2.861
6,2013,static/images/2013_7.jpg,foteratch,static/audios/ibm_synth/foteratch_2.wav,1,2.523
6,2005,static/images/2005_2.jpg,gassprockser,static/audios/google_synth/gassprockser_3.wav,2,4.209
6,2064,static/images/2064_1.jpg,edbinker,static/audios/ibm_synth/edbinker_0.wav,1,1.78
6,2021,static/images/2021_5.jpg,tannindunch,static/audios/google_synth/tannindunch_3.wav,1,1.808
6,2010,static/images/2010_0.jpg,negacvack,static/audios/ibm_synth/negacvack_2.wav,1,2.412
6,2047,static/images/2047_5.jpg,poipmodi,static/audios/google_synth/poipmodi_3.wav,1,2.193
6,2037,static/images/2037_0.jpg,tulverdax,static/audios/ibm_synth/tulverdax_2.wav,1,2.239
3,2026,static/images/2026_5.jpg,shillgazzer,static/audios/ibm_synth/shillgazzer_2.wav,4,10.064
3,2053,static/images/2053_6.jpg,hapizerge,static/audios/microsoft_synth/hapizerge_1.wav,2,6.569
3,2003,static/images/2003_0.jpg,updeldos,static/audios/google_synth/updeldos_3.wav,2,5.642
3,2049,static/images/2049_8.jpg,akzebar,static/audios/microsoft_synth/akzebar_0.wav,4,7.167
3,2027,static/images/2027_9.jpg,kobatand,static/audios/ibm_synth/kobatand_0.wav,4,11.34
3,2017,static/images/2017_9.jpg,lerengam,static/audios/google_synth/lerengam_0.wav,3,7.333
3,2019,static/images/2019_2.jpg,tufotest,static/audios/ibm_synth/tufotest_3.wav,2,4.755
3,2012,static/images/2012_3.jpg,broosttever,static/audios/google_synth/broosttever_3.wav,2,4.087
3,2014,static/images/2014_6.jpg,culpblicket,static/audios/google_synth/culpblicket_2.wav,2,4.347
3,2059,static/images/2059_9.jpg,egrenget,static/audios/google_synth/egrenget_0.wav,2,3.885
3,2049,static/images/2049_0.jpg,akzebar,static/audios/microsoft_synth/akzebar_1.wav,1,3.708
3,2053,static/images/2053_0.jpg,hapizerge,static/audios/microsoft_synth/hapizerge_0.wav,2,3.795
3,2059,static/images/2059_8.jpg,egrenget,static/audios/ibm_synth/egrenget_1.wav,2,3.942
3,2019,static/images/2019_9.jpg,tufotest,static/audios/google_synth/tufotest_0.wav,2,5.126
3,2012,static/images/2012_1.jpg,broosttever,static/audios/ibm_synth/broosttever_3.wav,4,9.342
3,2027,static/images/2027_3.jpg,kobatand,static/audios/microsoft_synth/kobatand_1.wav,1,2.444
3,2003,static/images/2003_3.jpg,updeldos,static/audios/microsoft_synth/updeldos_0.wav,1,2.209
3,2014,static/images/2014_5.jpg,culpblicket,static/audios/google_synth/culpblicket_4.wav,2,4.906
3,2017,static/images/2017_0.jpg,lerengam,static/audios/ibm_synth/lerengam_1.wav,1,2.196
3,2026,static/images/2026_4.jpg,shillgazzer,static/audios/google_synth/shillgazzer_4.wav,1,2.011
3,2017,static/images/2017_4.jpg,lerengam,static/audios/google_synth/lerengam_1.wav,1,2.364
3,2014,static/images/2014_9.jpg,culpblicket,static/audios/ibm_synth/culpblicket_0.wav,1,2.323
3,2027,static/images/2027_8.jpg,kobatand,static/audios/ibm_synth/kobatand_3.wav,1,1.877
3,2003,static/images/2003_7.jpg,updeldos,static/audios/google_synth/updeldos_5.wav,1,1.955
3,2019,static/images/2019_1.jpg,tufotest,static/audios/ibm_synth/tufotest_0.wav,1,1.979
3,2026,static/images/2026_9.jpg,shillgazzer,static/audios/microsoft_synth/shillgazzer_1.wav,1,3.112
3,2012,static/images/2012_9.jpg,broosttever,static/audios/google_synth/broosttever_2.wav,1,3.131
3,2049,static/images/2049_9.jpg,akzebar,static/audios/google_synth/akzebar_4.wav,1,2.11
3,2059,static/images/2059_1.jpg,egrenget,static/audios/google_synth/egrenget_2.wav,1,2.544
3,2053,static/images/2053_3.jpg,hapizerge,static/audios/ibm_synth/hapizerge_2.wav,1,2.298
4,2039,static/images/2039_8.jpg,osipfimp,static/audios/microsoft_synth/osipfimp_1.wav,3,9.831
4,2060,static/images/2060_0.jpg,fiffinsount,static/audios/ibm_synth/fiffinsount_1.wav,2,4.95
4,2054,static/images/2054_9.jpg,jutulverff,static/audios/google_synth/jutulverff_2.wav,3,4.795
4,2061,static/images/2061_1.jpg,manukiv,static/audios/google_synth/manukiv_2.wav,2,3.466
4,2052,static/images/2052_6.jpg,yokzios,static/audios/google_synth/yokzios_2.wav,2,4.094
4,2029,static/images/2029_6.jpg,heabcoodle,static/audios/ibm_synth/heabcoodle_3.wav,2,4.383
4,2041,static/images/2041_2.jpg,edervab,static/audios/google_synth/edervab_0.wav,2,3.9
4,2001,static/images/2001_6.jpg,kakimense,static/audios/microsoft_synth/kakimense_0.wav,2,3.65
4,2018,static/images/2018_1.jpg,smopeagen,static/audios/google_synth/smopeagen_3.wav,1,2.876
4,2056,static/images/2056_4.jpg,sibupoip,static/audios/ibm_synth/sibupoip_1.wav,2,4.368
5,2040,static/images/2040_4.jpg,teverpusp,static/audios/microsoft_synth/teverpusp_1.wav,3,5.586
5,2022,static/images/2022_6.jpg,fimppizer,static/audios/ibm_synth/fimppizer_0.wav,2,3.911
5,2044,static/images/2044_2.jpg,chattenjang,static/audios/google_synth/chattenjang_2.wav,1,2.92
5,2062,static/images/2062_6.jpg,pizerpru,static/audios/google_synth/pizerpru_3.wav,2,3.468
5,2036,static/images/2036_5.jpg,pentantstri,static/audios/ibm_synth/pentantstri_1.wav,2,4.19
5,2045,static/images/2045_6.jpg,heacheder,static/audios/ibm_synth/heacheder_3.wav,1,3.165
5,2015,static/images/2015_7.jpg,agtifeen,static/audios/google_synth/agtifeen_5.wav,1,2.696
5,2042,static/images/2042_2.jpg,tanzerposk,static/audios/microsoft_synth/tanzerposk_1.wav,1,2.894
5,2033,static/images/2033_4.jpg,gloopyosp,static/audios/ibm_synth/gloopyosp_3.wav,2,4.125
5,2016,static/images/2016_6.jpg,wuptreda,static/audios/ibm_synth/wuptreda_2.wav,2,3.725
5,2045,static/images/2045_1.jpg,heacheder,static/audios/microsoft_synth/heacheder_1.wav,1,2.937
5,2015,static/images/2015_4.jpg,agtifeen,static/audios/google_synth/agtifeen_0.wav,1,2.482
5,2040,static/images/2040_1.jpg,teverpusp,static/audios/ibm_synth/teverpusp_3.wav,2,4.218
5,2036,static/images/2036_7.jpg,pentantstri,static/audios/google_synth/pentantstri_1.wav,1,2.462
5,2022,static/images/2022_3.jpg,fimppizer,static/audios/ibm_synth/fimppizer_2.wav,1,2.198
5,2044,static/images/2044_6.jpg,chattenjang,static/audios/google_synth/chattenjang_5.wav,1,2.142
5,2042,static/images/2042_7.jpg,tanzerposk,static/audios/google_synth/tanzerposk_0.wav,1,2.12
5,2016,static/images/2016_5.jpg,wuptreda,static/audios/microsoft_synth/wuptreda_1.wav,1,2.298
5,2062,static/images/2062_9.jpg,pizerpru,static/audios/google_synth/pizerpru_0.wav,2,3.735
5,2033,static/images/2033_9.jpg,gloopyosp,static/audios/google_synth/gloopyosp_0.wav,1,2.088
