Session,Sample,Sample_Id,Label,Label_Id,PlayCount,Time
0,2023,static/images/2023_0.jpg,ratchipis,static/audios/google_synth/ratchipis_3.wav,3,14.393
0,2002,static/images/2002_8.jpg,tustkaki,static/audios/google_synth/tustkaki_0.wav,2,10.049
0,2048,static/images/2048_0.jpg,ciopjuff,static/audios/ibm_synth/ciopjuff_3.wav,3,11.155
0,2055,static/images/2055_4.jpg,agenkrat,static/audios/google_synth/agenkrat_5.wav,1,6.378
0,2004,static/images/2004_4.jpg,lopizerrt,static/audios/google_synth/lopizerrt_0.wav,1,5.52
0,2024,static/images/2024_6.jpg,sarnipis,static/audios/google_synth/sarnipis_0.wav,1,4.796
0,2025,static/images/2025_4.jpg,noshillop,static/audios/ibm_synth/noshillop_0.wav,1,4.139
0,2051,static/images/2051_6.jpg,possosip,static/audios/ibm_synth/possosip_3.wav,1,3.539
0,2011,static/images/2011_1.jpg,quanmanu,static/audios/google_synth/quanmanu_3.wav,1,3.703
0,2030,static/images/2030_4.jpg,zosipeb,static/audios/ibm_synth/zosipeb_3.wav,1,3.829
2,2012,static/images/2012_3.jpg,broosttever,static/audios/google_synth/broosttever_3.wav,3,15.32
2,2053,static/images/2053_6.jpg,hapizerge,static/audios/microsoft_synth/hapizerge_1.wav,4,16.21
2,2026,static/images/2026_5.jpg,shillgazzer,static/audios/ibm_synth/shillgazzer_2.wav,4,10.795
2,2014,static/images/2014_6.jpg,culpblicket,static/audios/google_synth/culpblicket_2.wav,4,13.408
2,2003,static/images/2003_0.jpg,updeldos,static/audios/google_synth/updeldos_3.wav,3,7.374
2,2059,static/images/2059_9.jpg,egrenget,static/audios/google_synth/egrenget_0.wav,2,7.391
2,2019,static/images/2019_2.jpg,tufotest,static/audios/ibm_synth/tufotest_3.wav,2,6.862
2,2049,static/images/2049_8.jpg,akzebar,static/audios/microsoft_synth/akzebar_0.wav,2,6.367
2,2017,static/images/2017_9.jpg,lerengam,static/audios/google_synth/lerengam_0.wav,2,5.977
2,2027,static/images/2027_9.jpg,kobatand,static/audios/ibm_synth/kobatand_0.wav,2,5.309
2,2012,static/images/2012_1.jpg,broosttever,static/audios/ibm_synth/broosttever_3.wav,2,4.813
2,2027,static/images/2027_3.jpg,kobatand,static/audios/microsoft_synth/kobatand_1.wav,2,5.377
2,2017,static/images/2017_0.jpg,lerengam,static/audios/ibm_synth/lerengam_1.wav,2,4.292
2,2014,static/images/2014_5.jpg,culpblicket,static/audios/google_synth/culpblicket_4.wav,2,4.496
2,2049,static/images/2049_0.jpg,akzebar,static/audios/microsoft_synth/akzebar_1.wav,1,3.125
2,2019,static/images/2019_9.jpg,tufotest,static/audios/google_synth/tufotest_0.wav,2,5.524
2,2059,static/images/2059_8.jpg,egrenget,static/audios/ibm_synth/egrenget_1.wav,1,2.351
2,2003,static/images/2003_3.jpg,updeldos,static/audios/microsoft_synth/updeldos_0.wav,1,2.819
2,2053,static/images/2053_0.jpg,hapizerge,static/audios/microsoft_synth/hapizerge_0.wav,1,2.876
2,2026,static/images/2026_4.jpg,shillgazzer,static/audios/google_synth/shillgazzer_4.wav,1,4.183
2,2027,static/images/2027_8.jpg,kobatand,static/audios/ibm_synth/kobatand_3.wav,1,3.325
2,2053,static/images/2053_3.jpg,hapizerge,static/audios/ibm_synth/hapizerge_2.wav,1,2.694
2,2049,static/images/2049_9.jpg,akzebar,static/audios/google_synth/akzebar_4.wav,1,2.998
2,2012,static/images/2012_9.jpg,broosttever,static/audios/google_synth/broosttever_2.wav,1,2.63
2,2014,static/images/2014_9.jpg,culpblicket,static/audios/ibm_synth/culpblicket_0.wav,1,2.542
2,2026,static/images/2026_9.jpg,shillgazzer,static/audios/microsoft_synth/shillgazzer_1.wav,1,2.672
2,2019,static/images/2019_1.jpg,tufotest,static/audios/ibm_synth/tufotest_0.wav,1,2.381
2,2059,static/images/2059_1.jpg,egrenget,static/audios/google_synth/egrenget_2.wav,1,2.722
2,2017,static/images/2017_4.jpg,lerengam,static/audios/google_synth/lerengam_1.wav,1,3.094
2,2003,static/images/2003_7.jpg,updeldos,static/audios/google_synth/updeldos_5.wav,1,2.091
3,2041,static/images/2041_2.jpg,edervab,static/audios/google_synth/edervab_0.wav,2,8.061
3,2060,static/images/2060_0.jpg,fiffinsount,static/audios/ibm_synth/fiffinsount_1.wav,4,15.19
3,2061,static/images/2061_1.jpg,manukiv,static/audios/google_synth/manukiv_2.wav,4,12.425
3,2029,static/images/2029_6.jpg,heabcoodle,static/audios/ibm_synth/heabcoodle_3.wav,3,11.663
3,2039,static/images/2039_8.jpg,osipfimp,static/audios/microsoft_synth/osipfimp_1.wav,3,9.478
3,2052,static/images/2052_6.jpg,yokzios,static/audios/google_synth/yokzios_2.wav,2,6.267
3,2054,static/images/2054_9.jpg,jutulverff,static/audios/google_synth/jutulverff_2.wav,3,11.109
3,2001,static/images/2001_6.jpg,kakimense,static/audios/microsoft_synth/kakimense_0.wav,2,5.253
3,2018,static/images/2018_1.jpg,smopeagen,static/audios/google_synth/smopeagen_3.wav,3,7.431
3,2056,static/images/2056_4.jpg,sibupoip,static/audios/ibm_synth/sibupoip_1.wav,2,8.377
5,2005,static/images/2005_5.jpg,gassprockser,static/audios/ibm_synth/gassprockser_2.wav,4,14.37
5,2037,static/images/2037_6.jpg,tulverdax,static/audios/google_synth/tulverdax_1.wav,3,11.207
5,2064,static/images/2064_4.jpg,edbinker,static/audios/microsoft_synth/edbinker_1.wav,3,11.502
5,2013,static/images/2013_1.jpg,foteratch,static/audios/google_synth/foteratch_0.wav,2,7.562
5,2047,static/images/2047_1.jpg,poipmodi,static/audios/google_synth/poipmodi_1.wav,2,4.335
5,2010,static/images/2010_6.jpg,negacvack,static/audios/google_synth/negacvack_0.wav,3,9.445
5,2021,static/images/2021_6.jpg,tannindunch,static/audios/google_synth/tannindunch_5.wav,3,11.123
5,2038,static/images/2038_7.jpg,blicketfoom,static/audios/microsoft_synth/blicketfoom_0.wav,3,7.569
5,2028,static/images/2028_3.jpg,juffmodi,static/audios/google_synth/juffmodi_2.wav,3,10.022
5,2006,static/images/2006_5.jpg,jickmanu,static/audios/ibm_synth/jickmanu_0.wav,3,15.035
5,2005,static/images/2005_4.jpg,gassprockser,static/audios/ibm_synth/gassprockser_1.wav,2,5.74
5,2064,static/images/2064_0.jpg,edbinker,static/audios/ibm_synth/edbinker_3.wav,3,8.92
5,2021,static/images/2021_4.jpg,tannindunch,static/audios/google_synth/tannindunch_4.wav,1,3.831
5,2006,static/images/2006_3.jpg,jickmanu,static/audios/google_synth/jickmanu_3.wav,1,5.322
5,2038,static/images/2038_9.jpg,blicketfoom,static/audios/ibm_synth/blicketfoom_0.wav,2,6.184
5,2013,static/images/2013_0.jpg,foteratch,static/audios/microsoft_synth/foteratch_1.wav,1,3.612
5,2037,static/images/2037_2.jpg,tulverdax,static/audios/ibm_synth/tulverdax_0.wav,1,3.26
5,2047,static/images/2047_3.jpg,poipmodi,static/audios/ibm_synth/poipmodi_0.wav,3,6.668
5,2010,static/images/2010_8.jpg,negacvack,static/audios/ibm_synth/negacvack_3.wav,2,6.016
5,2028,static/images/2028_7.jpg,juffmodi,static/audios/ibm_synth/juffmodi_0.wav,2,4.768
5,2021,static/images/2021_5.jpg,tannindunch,static/audios/google_synth/tannindunch_3.wav,1,2.117
5,2028,static/images/2028_8.jpg,juffmodi,static/audios/google_synth/juffmodi_5.wav,1,3.863
5,2037,static/images/2037_0.jpg,tulverdax,static/audios/ibm_synth/tulverdax_2.wav,1,3.631
5,2047,static/images/2047_5.jpg,poipmodi,static/audios/google_synth/poipmodi_3.wav,1,5.046
5,2010,static/images/2010_0.jpg,negacvack,static/audios/ibm_synth/negacvack_2.wav,1,3.363
5,2006,static/images/2006_0.jpg,jickmanu,static/audios/google_synth/jickmanu_0.wav,1,4.148
5,2038,static/images/2038_5.jpg,blicketfoom,static/audios/ibm_synth/blicketfoom_3.wav,1,4.547
5,2064,static/images/2064_1.jpg,edbinker,static/audios/ibm_synth/edbinker_0.wav,1,2.957
5,2013,static/images/2013_7.jpg,foteratch,static/audios/ibm_synth/foteratch_2.wav,1,2.258
5,2005,static/images/2005_2.jpg,gassprockser,static/audios/google_synth/gassprockser_3.wav,1,2.405
1,2007,static/images/2007_5.jpg,janggasser,static/audios/ibm_synth/janggasser_0.wav,4,12.768
1,2035,static/images/2035_2.jpg,leheacham,static/audios/microsoft_synth/leheacham_1.wav,2,7.001
1,2058,static/images/2058_4.jpg,ipisdoff,static/audios/ibm_synth/ipisdoff_0.wav,3,12.15
1,2050,static/images/2050_6.jpg,judpegree,static/audios/google_synth/judpegree_3.wav,3,9.877
1,2034,static/images/2034_1.jpg,pentzebants,static/audios/google_synth/pentzebants_3.wav,2,6.278
1,2032,static/images/2032_2.jpg,wisorel,static/audios/ibm_synth/wisorel_1.wav,2,8.458
1,2063,static/images/2063_6.jpg,negahux,static/audios/ibm_synth/negahux_3.wav,4,12.564
1,2057,static/images/2057_3.jpg,wilpakar,static/audios/google_synth/wilpakar_2.wav,2,7.901
