Session,Sample,Sample_Id,Label,Label_Id,PlayCount,Time
1,2058,static/images/2058_4.jpg,ipisdoff,static/audios/ibm_synth/ipisdoff_0.wav,2,12.499
1,2034,static/images/2034_1.jpg,pentzebants,static/audios/google_synth/pentzebants_3.wav,2,8.095
1,2063,static/images/2063_6.jpg,negahux,static/audios/ibm_synth/negahux_3.wav,2,5.712
1,2035,static/images/2035_2.jpg,leheacham,static/audios/microsoft_synth/leheacham_1.wav,2,6.294
1,2046,static/images/2046_4.jpg,aneddite,static/audios/google_synth/aneddite_3.wav,2,3.973
1,2058,static/images/2058_7.jpg,ipisdoff,static/audios/ibm_synth/ipisdoff_3.wav,1,3.867
1,2009,static/images/2009_1.jpg,roglarkak,static/audios/google_synth/roglarkak_0.wav,1,2.887
1,2035,static/images/2035_5.jpg,leheacham,static/audios/google_synth/leheacham_5.wav,2,13.551
1,2057,static/images/2057_8.jpg,wilpakar,static/audios/microsoft_synth/wilpakar_0.wav,1,3.592
1,2034,static/images/2034_5.jpg,pentzebants,static/audios/google_synth/pentzebants_0.wav,1,3.87
1,2007,static/images/2007_9.jpg,janggasser,static/audios/ibm_synth/janggasser_2.wav,1,3.481
1,2050,static/images/2050_4.jpg,judpegree,static/audios/google_synth/judpegree_1.wav,1,4.598
1,2032,static/images/2032_0.jpg,wisorel,static/audios/ibm_synth/wisorel_2.wav,1,3.007
1,2063,static/images/2063_4.jpg,negahux,static/audios/ibm_synth/negahux_2.wav,1,2.58
2,2017,static/images/2017_9.jpg,lerengam,static/audios/google_synth/lerengam_0.wav,3,14.421
2,2003,static/images/2003_0.jpg,updeldos,static/audios/google_synth/updeldos_3.wav,3,17.903
2,2012,static/images/2012_3.jpg,broosttever,static/audios/google_synth/broosttever_3.wav,2,5.806
2,2026,static/images/2026_5.jpg,shillgazzer,static/audios/ibm_synth/shillgazzer_2.wav,3,17.177
2,2027,static/images/2027_9.jpg,kobatand,static/audios/ibm_synth/kobatand_0.wav,2,8.247
2,2053,static/images/2053_6.jpg,hapizerge,static/audios/microsoft_synth/hapizerge_1.wav,3,19.126
2,2049,static/images/2049_8.jpg,akzebar,static/audios/microsoft_synth/akzebar_0.wav,2,6.288
2,2059,static/images/2059_9.jpg,egrenget,static/audios/google_synth/egrenget_0.wav,2,10.548
2,2019,static/images/2019_2.jpg,tufotest,static/audios/ibm_synth/tufotest_3.wav,2,7.41
2,2014,static/images/2014_6.jpg,culpblicket,static/audios/google_synth/culpblicket_2.wav,2,17.659
2,2019,static/images/2019_9.jpg,tufotest,static/audios/google_synth/tufotest_0.wav,1,4.958
2,2014,static/images/2014_5.jpg,culpblicket,static/audios/google_synth/culpblicket_4.wav,1,9.478
2,2059,static/images/2059_8.jpg,egrenget,static/audios/ibm_synth/egrenget_1.wav,2,6.234
2,2003,static/images/2003_3.jpg,updeldos,static/audios/microsoft_synth/updeldos_0.wav,1,5.015
2,2012,static/images/2012_1.jpg,broosttever,static/audios/ibm_synth/broosttever_3.wav,1,3.7
2,2026,static/images/2026_4.jpg,shillgazzer,static/audios/google_synth/shillgazzer_4.wav,1,3.643
2,2049,static/images/2049_0.jpg,akzebar,static/audios/microsoft_synth/akzebar_1.wav,1,3.377
2,2017,static/images/2017_0.jpg,lerengam,static/audios/ibm_synth/lerengam_1.wav,1,4.464
2,2053,static/images/2053_0.jpg,hapizerge,static/audios/microsoft_synth/hapizerge_0.wav,1,3.199
2,2027,static/images/2027_3.jpg,kobatand,static/audios/microsoft_synth/kobatand_1.wav,1,4.391
2,2059,static/images/2059_1.jpg,egrenget,static/audios/google_synth/egrenget_2.wav,1,3.817
2,2014,static/images/2014_9.jpg,culpblicket,static/audios/ibm_synth/culpblicket_0.wav,1,3.061
2,2017,static/images/2017_4.jpg,lerengam,static/audios/google_synth/lerengam_1.wav,1,2.801
2,2027,static/images/2027_8.jpg,kobatand,static/audios/ibm_synth/kobatand_3.wav,1,2.388
2,2053,static/images/2053_3.jpg,hapizerge,static/audios/ibm_synth/hapizerge_2.wav,1,2.552
2,2019,static/images/2019_1.jpg,tufotest,static/audios/ibm_synth/tufotest_0.wav,1,2.52
2,2012,static/images/2012_9.jpg,broosttever,static/audios/google_synth/broosttever_2.wav,1,1.814
2,2049,static/images/2049_9.jpg,akzebar,static/audios/google_synth/akzebar_4.wav,1,2.041
2,2003,static/images/2003_7.jpg,updeldos,static/audios/google_synth/updeldos_5.wav,1,3.643
2,2026,static/images/2026_9.jpg,shillgazzer,static/audios/microsoft_synth/shillgazzer_1.wav,1,2.449
5,2021,static/images/2021_6.jpg,tannindunch,static/audios/google_synth/tannindunch_5.wav,2,8.694
5,2010,static/images/2010_6.jpg,negacvack,static/audios/google_synth/negacvack_0.wav,3,10.374
5,2037,static/images/2037_6.jpg,tulverdax,static/audios/google_synth/tulverdax_1.wav,3,16.873
5,2006,static/images/2006_5.jpg,jickmanu,static/audios/ibm_synth/jickmanu_0.wav,3,11.077
5,2005,static/images/2005_5.jpg,gassprockser,static/audios/ibm_synth/gassprockser_2.wav,2,8.268
5,2013,static/images/2013_1.jpg,foteratch,static/audios/google_synth/foteratch_0.wav,3,15.276
5,2038,static/images/2038_7.jpg,blicketfoom,static/audios/microsoft_synth/blicketfoom_0.wav,2,17.994
5,2064,static/images/2064_4.jpg,edbinker,static/audios/microsoft_synth/edbinker_1.wav,2,16.699
5,2028,static/images/2028_3.jpg,juffmodi,static/audios/google_synth/juffmodi_2.wav,3,11.194
5,2047,static/images/2047_1.jpg,poipmodi,static/audios/google_synth/poipmodi_1.wav,1,9.588
5,2047,static/images/2047_3.jpg,poipmodi,static/audios/ibm_synth/poipmodi_0.wav,1,3.294
5,2028,static/images/2028_7.jpg,juffmodi,static/audios/ibm_synth/juffmodi_0.wav,1,2.566
5,2037,static/images/2037_2.jpg,tulverdax,static/audios/ibm_synth/tulverdax_0.wav,1,5.456
5,2010,static/images/2010_8.jpg,negacvack,static/audios/ibm_synth/negacvack_3.wav,1,4.086
5,2006,static/images/2006_3.jpg,jickmanu,static/audios/google_synth/jickmanu_3.wav,1,3.242
5,2064,static/images/2064_0.jpg,edbinker,static/audios/ibm_synth/edbinker_3.wav,2,10.314
5,2005,static/images/2005_4.jpg,gassprockser,static/audios/ibm_synth/gassprockser_1.wav,1,3.115
5,2038,static/images/2038_9.jpg,blicketfoom,static/audios/ibm_synth/blicketfoom_0.wav,2,10.831
5,2013,static/images/2013_0.jpg,foteratch,static/audios/microsoft_synth/foteratch_1.wav,2,10.634
5,2021,static/images/2021_4.jpg,tannindunch,static/audios/google_synth/tannindunch_4.wav,1,3.638
5,2010,static/images/2010_0.jpg,negacvack,static/audios/ibm_synth/negacvack_2.wav,1,4.363
5,2064,static/images/2064_1.jpg,edbinker,static/audios/ibm_synth/edbinker_0.wav,1,3.008
5,2037,static/images/2037_0.jpg,tulverdax,static/audios/ibm_synth/tulverdax_2.wav,1,2.226
5,2038,static/images/2038_5.jpg,blicketfoom,static/audios/ibm_synth/blicketfoom_3.wav,1,4.486
5,2013,static/images/2013_7.jpg,foteratch,static/audios/ibm_synth/foteratch_2.wav,2,6.313
5,2028,static/images/2028_8.jpg,juffmodi,static/audios/google_synth/juffmodi_5.wav,1,3.06
5,2021,static/images/2021_5.jpg,tannindunch,static/audios/google_synth/tannindunch_3.wav,1,2.361
5,2006,static/images/2006_0.jpg,jickmanu,static/audios/google_synth/jickmanu_0.wav,1,2.789
5,2047,static/images/2047_5.jpg,poipmodi,static/audios/google_synth/poipmodi_3.wav,1,2.33
5,2005,static/images/2005_2.jpg,gassprockser,static/audios/google_synth/gassprockser_3.wav,1,2.42
3,2029,static/images/2029_6.jpg,heabcoodle,static/audios/ibm_synth/heabcoodle_3.wav,3,9.999
3,2039,static/images/2039_8.jpg,osipfimp,static/audios/microsoft_synth/osipfimp_1.wav,2,12.926
3,2052,static/images/2052_6.jpg,yokzios,static/audios/google_synth/yokzios_2.wav,3,15.8
3,2056,static/images/2056_4.jpg,sibupoip,static/audios/ibm_synth/sibupoip_1.wav,2,10.258
3,2061,static/images/2061_1.jpg,manukiv,static/audios/google_synth/manukiv_2.wav,2,12.467
3,2054,static/images/2054_9.jpg,jutulverff,static/audios/google_synth/jutulverff_2.wav,2,7.75
3,2018,static/images/2018_1.jpg,smopeagen,static/audios/google_synth/smopeagen_3.wav,2,7.423
3,2060,static/images/2060_0.jpg,fiffinsount,static/audios/ibm_synth/fiffinsount_1.wav,2,10.088
3,2041,static/images/2041_2.jpg,edervab,static/audios/google_synth/edervab_0.wav,2,8.352
3,2001,static/images/2001_6.jpg,kakimense,static/audios/microsoft_synth/kakimense_0.wav,2,9.832
