Session,Sample,Sample_Id,Label,Label_Id,PlayCount,Time
2,2003,static/images/2003_0.jpg,updeldos,static/audios/google_synth/updeldos_3.wav,1,8.1
2,2026,static/images/2026_5.jpg,shillgazzer,static/audios/ibm_synth/shillgazzer_2.wav,1,5.718
2,2027,static/images/2027_9.jpg,kobatand,static/audios/ibm_synth/kobatand_0.wav,1,5.665
2,2017,static/images/2017_9.jpg,lerengam,static/audios/google_synth/lerengam_0.wav,1,7.005
2,2049,static/images/2049_8.jpg,akzebar,static/audios/microsoft_synth/akzebar_0.wav,1,4.965
2,2053,static/images/2053_6.jpg,hapizerge,static/audios/microsoft_synth/hapizerge_1.wav,1,8.505
2,2014,static/images/2014_6.jpg,culpblicket,static/audios/google_synth/culpblicket_2.wav,1,9.875
2,2059,static/images/2059_9.jpg,egrenget,static/audios/google_synth/egrenget_0.wav,1,5.706
2,2019,static/images/2019_2.jpg,tufotest,static/audios/ibm_synth/tufotest_3.wav,1,4.378
2,2012,static/images/2012_3.jpg,broosttever,static/audios/google_synth/broosttever_3.wav,1,7.944
2,2019,static/images/2019_9.jpg,tufotest,static/audios/google_synth/tufotest_0.wav,1,5.209
2,2014,static/images/2014_5.jpg,culpblicket,static/audios/google_synth/culpblicket_4.wav,1,4.667
2,2012,static/images/2012_1.jpg,broosttever,static/audios/ibm_synth/broosttever_3.wav,1,7.254
2,2027,static/images/2027_3.jpg,kobatand,static/audios/microsoft_synth/kobatand_1.wav,1,5.002
2,2017,static/images/2017_0.jpg,lerengam,static/audios/ibm_synth/lerengam_1.wav,1,6.342
2,2049,static/images/2049_0.jpg,akzebar,static/audios/microsoft_synth/akzebar_1.wav,1,3.489
2,2059,static/images/2059_8.jpg,egrenget,static/audios/ibm_synth/egrenget_1.wav,1,7.902
2,2026,static/images/2026_4.jpg,shillgazzer,static/audios/google_synth/shillgazzer_4.wav,1,6.078
2,2053,static/images/2053_0.jpg,hapizerge,static/audios/microsoft_synth/hapizerge_0.wav,1,5.652
2,2003,static/images/2003_3.jpg,updeldos,static/audios/microsoft_synth/updeldos_0.wav,1,6.242
2,2027,static/images/2027_8.jpg,kobatand,static/audios/ibm_synth/kobatand_3.wav,1,7.341
2,2014,static/images/2014_9.jpg,culpblicket,static/audios/ibm_synth/culpblicket_0.wav,1,4.879
2,2019,static/images/2019_1.jpg,tufotest,static/audios/ibm_synth/tufotest_0.wav,1,4.6
2,2012,static/images/2012_9.jpg,broosttever,static/audios/google_synth/broosttever_2.wav,1,7.25
2,2053,static/images/2053_3.jpg,hapizerge,static/audios/ibm_synth/hapizerge_2.wav,1,6.413
2,2059,static/images/2059_1.jpg,egrenget,static/audios/google_synth/egrenget_2.wav,1,10.888
2,2003,static/images/2003_7.jpg,updeldos,static/audios/google_synth/updeldos_5.wav,1,4.346
2,2017,static/images/2017_4.jpg,lerengam,static/audios/google_synth/lerengam_1.wav,1,7.929
2,2049,static/images/2049_9.jpg,akzebar,static/audios/google_synth/akzebar_4.wav,1,3.765
2,2026,static/images/2026_9.jpg,shillgazzer,static/audios/microsoft_synth/shillgazzer_1.wav,1,5.409
1,2050,static/images/2050_6.jpg,judpegree,static/audios/google_synth/judpegree_3.wav,2,14.583
1,2057,static/images/2057_3.jpg,wilpakar,static/audios/google_synth/wilpakar_2.wav,1,15.605
1,2009,static/images/2009_0.jpg,roglarkak,static/audios/ibm_synth/roglarkak_1.wav,1,14.841
1,2035,static/images/2035_2.jpg,leheacham,static/audios/microsoft_synth/leheacham_1.wav,1,10.602
1,2032,static/images/2032_2.jpg,wisorel,static/audios/ibm_synth/wisorel_1.wav,1,5.805
1,2046,static/images/2046_0.jpg,aneddite,static/audios/ibm_synth/aneddite_2.wav,1,14.776
1,2034,static/images/2034_1.jpg,pentzebants,static/audios/google_synth/pentzebants_3.wav,1,5.102
1,2063,static/images/2063_6.jpg,negahux,static/audios/ibm_synth/negahux_3.wav,1,7.592
1,2007,static/images/2007_5.jpg,janggasser,static/audios/ibm_synth/janggasser_0.wav,2,13.905
1,2058,static/images/2058_4.jpg,ipisdoff,static/audios/ibm_synth/ipisdoff_0.wav,2,7.888
1,2050,static/images/2050_4.jpg,judpegree,static/audios/google_synth/judpegree_1.wav,5,13.294
1,2035,static/images/2035_5.jpg,leheacham,static/audios/google_synth/leheacham_5.wav,3,10.668
1,2063,static/images/2063_4.jpg,negahux,static/audios/ibm_synth/negahux_2.wav,2,6.528
1,2009,static/images/2009_1.jpg,roglarkak,static/audios/google_synth/roglarkak_0.wav,4,13.965
